Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Uo Units,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Value
CHEMBL414320,nan,,841.01,2,4.66,16,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCNC(=O)OCc3cnc4ccccc4c3)C(=O)O[C@]12C,MIC,'=',32,ug.mL-1,UO_0000274,0,CHEMBL897995,Antimicrobial activity against Haemophilus influenzae 1325,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1149685,1,Scientific Literature,Bioorg Med Chem Lett,2007,32
CHEMBL414321,nan,,840.03,2,4.24,17,CC[C@H]1OC(=O)[C@H](C)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCNC(=O)NCc3cnc4ccccc4c3)C(=O)O[C@]12C,MIC,'=',16,ug.mL-1,UO_0000274,0,CHEMBL897995,Antimicrobial activity against Haemophilus influenzae 1325,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1149685,1,Scientific Literature,Bioorg Med Chem Lett,2007,16
CHEMBL414383,nan,,877.02,2,2.55,14,CC[C@H]1OC(=O)[C@@](C)(F)C(=O)[C@H](C)[C@@H](O[C@@H]2O[C@H](CO)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@H]2N(CCCCn3cc(-c4cccc(N)c4)nn3)C(=O)O[C@]12C,MIC,'>',32,ug.mL-1,UO_0000274,0,CHEMBL830710,Minimum inhibitory concentration of compound against Ery-S Haemophilus influenzae ATCC 49247 was determined,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1141993,1,Scientific Literature,Bioorg Med Chem Lett,2005,32
CHEMBL415313,nan,,737.93,2,3.32,4,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)Cc2cccc(OC)c2)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,MIC,'=',25,ug.mL-1,UO_0000274,0,CHEMBL688891,In vitro minimum inhibitory concentration for antibacterial activity against Haemophilus influenzae ATCC 33533 (ampicillin-resistant strain that produces beta-lactamase),F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1145811,1,Scientific Literature,J Med Chem,2003,25
CHEMBL415313,nan,,737.93,2,3.32,4,CC[C@H]1OC(=O)[C@H](C)[C@@H](OC(=O)Cc2cccc(OC)c2)[C@H](C)[C@@H](OC2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)[C@H](C)[C@@H](O)[C@]1(C)O,MIC,'=',50,ug.mL-1,UO_0000274,0,CHEMBL688892,In vitro minimum inhibitory concentration for antibacterial activity against Haemophilus influenzae ATCC 43095 (ampicillin-susceptible strain that does not produce beta-lactamase),F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1145811,1,Scientific Literature,J Med Chem,2003,50
CHEMBL415556,nan,,1226.46,,,35,CNC(=O)C[C@@H]1NC(=O)c2csc(n2)-c2ccc(-c3nc(COC(=O)N[C@H](C)C(=O)O)cs3)nc2-c2csc(n2)-c2csc(n2)C(C(O)c2ccccc2)NC(=O)CNC(=O)c2nc(sc2COC)[C@H](C(C)C)NC(=O)c2nc1sc2C,MIC,'=',16,ug.mL-1,UO_0000274,0,CHEMBL696273,In vitro antibacterial activity against Haemophilus influenzae (ATTC31517),F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1144979,1,Scientific Literature,Bioorg Med Chem Lett,2003,16
CHEMBL415556,nan,,1226.46,,,35,CNC(=O)C[C@@H]1NC(=O)c2csc(n2)-c2ccc(-c3nc(COC(=O)N[C@H](C)C(=O)O)cs3)nc2-c2csc(n2)-c2csc(n2)C(C(O)c2ccccc2)NC(=O)CNC(=O)c2nc(sc2COC)[C@H](C(C)C)NC(=O)c2nc1sc2C,MIC,'=',1,ug.mL-1,UO_0000274,0,CHEMBL879721,In vitro antibacterial activity against Haemophilus influenzae (acr,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,,
CHEMBL415561,nan,,664.08,2,-1,3e,C[C@H](O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3ccn4CC(=O)O)CS[C@H]12)c1nc(N)sc1Cl)C(=O)O,MIC,'=',0.016,ug.mL-1,UO_0000274,0,CHEMBL939077,Antibacterial activity against Haemophilus influenzae ATCC 49766 by standard serial agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1144019,1,Scientific Literature,Bioorg Med Chem,2008,0.016
CHEMBL415561,nan,,664.08,2,-1,3e,C[C@H](O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3cccc4c3ccn4CC(=O)O)CS[C@H]12)c1nc(N)sc1Cl)C(=O)O,MIC,'=',0.063,ug.mL-1,UO_0000274,0,CHEMBL939078,Antibacterial activity against beta-lactamase negative ampicillin-resistant Haemophilus influenzae SR-11435 by standard serial agar dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1144019,1,Scientific Literature,Bioorg Med Chem,2008,0.063
CHEMBL415602,nan,,1256.49,,,34,CNC(=O)C[C@@H]1NC(=O)c2csc(n2)-c2ccc(-c3nc(COC(=O)NCC(O)CC(=O)O)cs3)nc2-c2csc(n2)-c2csc(n2)C(C(O)c2ccccc2)NC(=O)CNC(=O)c2nc(sc2COC)[C@H](C(C)C)NC(=O)c2nc1sc2C,MIC,'>',16,ug.mL-1,UO_0000274,0,CHEMBL696273,In vitro antibacterial activity against Haemophilus influenzae (ATTC31517),F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1144979,1,Scientific Literature,Bioorg Med Chem Lett,2003,16
CHEMBL415602,nan,,1256.49,,,34,CNC(=O)C[C@@H]1NC(=O)c2csc(n2)-c2ccc(-c3nc(COC(=O)NCC(O)CC(=O)O)cs3)nc2-c2csc(n2)-c2csc(n2)C(C(O)c2ccccc2)NC(=O)CNC(=O)c2nc(sc2COC)[C@H](C(C)C)NC(=O)c2nc1sc2C,MIC,'=',1,ug.mL-1,UO_0000274,0,CHEMBL879721,In vitro antibacterial activity against Haemophilus influenzae (acr,nan,nan,nan,nan,nan,nan,nan,nan,nan,,nan,nan,,
CHEMBL415913,nan,,298.22,0,-1.07,16,C#CC[C@@H](N)C(=O)N[C@@H](C)C(=O)O.O=C(O)C(F)(F)F,MIC,'>',100,ug.mL-1,UO_0000274,0,CHEMBL695843,Minimum inhibitory concentration against Hemophilus influenzae,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1122413,1,Scientific Literature,J Med Chem,1983,100
CHEMBL415917,nan,,553.74,1,3.41,5,CC[C@H]1OC(=O)/C(C)=C/[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@@](C)(OC)C[C@@H](C)C(=O)/C(C)=C/[C@]1(C)O,MIC,'>',128000,ug.mL-1,UO_0000274,0,CHEMBL696270,In vitro antibacterial activity against DILL strain of Haemophilus influenzae.,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1131215,1,Scientific Literature,J Med Chem,1998,128
CHEMBL4160215,nan,,415.38,0,2.5,12g,COC(=O)NC[C@H]1CN(c2ccc(-c3ccc4c(c3)NC(=O)CO4)c(F)c2)C(=O)O1,MIC,'=',0.125,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,0.125
CHEMBL4160601,nan,,393.8,0,2.11,11,Cl.NC[C@H]1CN(c2ccc(-c3ccc4c(c3)NC(=O)CO4)c(F)c2)C(=O)O1,MIC,'=',4,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,4
CHEMBL4160687,nan,,415.45,0,3.09,12h,CC(=S)NC[C@H]1CN(c2ccc(-c3ccc4c(c3)NC(=O)CO4)c(F)c2)C(=O)O1,MIC,'=',0.125,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,0.125
CHEMBL4160800,nan,,358.33,0,2.14,8h,O=C1COc2c(cccc2-c2ccc(N3C[C@H](CO)OC3=O)cc2F)N1,MIC,'=',1,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,1
CHEMBL416087,nan,,818.96,2,1.57,40,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCO[N+](=O)[O-])C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,MIC,'=',16,ug.mL-1,UO_0000274,0,CHEMBL690110,In vitro antimicrobial activity against Haemophilus influenzae.,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1124186,1,Scientific Literature,J Med Chem,1988,16
CHEMBL416220,nan,,781.93,4,6.09,4,CCNc1nc2c(s1)c1c(O)c3c(O)c(C)c4c(c32)C(=O)C(C)(O/C=C/C(OC)C(C)C(OC(C)=O)C(C)C(O)C(C)C(O)C(C)/C=C/C=C(/C)C(=O)N1)O4,MIC,'=',0.125,ug.mL-1,UO_0000274,0,CHEMBL857202,In vitro antibacterial activity of compound against Haemophilus influenzae ATCC 19418,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1124774,1,Scientific Literature,J Med Chem,1990,0.125
CHEMBL416256,nan,,678.95,1,4.5,110,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCN2CCCCCCC2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1C,MIC,'=',16,ug.mL-1,UO_0000274,0,CHEMBL690110,In vitro antimicrobial activity against Haemophilus influenzae.,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1124186,1,Scientific Literature,J Med Chem,1988,16
CHEMBL416273,nan,,356.43,0,1.68,7b,Cc1c(N2CCN(C)CC2)c(N)cc2c(=O)c(C(=O)O)cn(C3CC3)c12,MIC,'=',0.03,ug.mL-1,UO_0000274,0,CHEMBL696272,In vitro antibacterial activity against Haemophilus influenzae,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1129595,1,Scientific Literature,J Med Chem,1996,0.03
CHEMBL4163994,nan,,413.41,0,2.68,12b,CCC(=O)NC[C@H]1CN(c2ccc(-c3ccc4c(c3)NC(=O)CO4)c(F)c2)C(=O)O1,MIC,'=',0.25,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,0.25
CHEMBL4164198,nan,,358.33,0,2.14,8f,O=C1COc2cccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)c2N1,MIC,'>',32,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,32
CHEMBL4164629,nan,,369.35,0,2.36,8e,Cc1nc2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cc2c(=O)[nH]1,MIC,'=',0.5,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,0.5
CHEMBL4164643,nan,,372.35,0,1.93,8m,O=C1NCCOc2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cc21,MIC,'=',1,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,1
CHEMBL4165042,nan,,344.3,0,2.24,8b,O=C1O[C@@H](CO)CN1c1ccc(-c2ccc3oc(=O)[nH]c3c2)c(F)c1,MIC,'=',4,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,4
CHEMBL41669,nan,,846.06,2,2.76,44,CCOC(C[C@H]1C[C@@H](C)C(=O)/C=C/C(C)=C/[C@H](CO[C@@H]2O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]2OC)[C@@H](CC)OC(=O)C[C@@H](O)[C@H](C)[C@H]1O[C@@H]1O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]1O)OCC,MIC,'=',16,ug.mL-1,UO_0000274,0,CHEMBL690110,In vitro antimicrobial activity against Haemophilus influenzae.,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1124186,1,Scientific Literature,J Med Chem,1988,16
CHEMBL4167442,nan,,439.44,0,3.07,12d,O=C1COc2ccc(-c3ccc(N4C[C@H](CNC(=O)C5CCC5)OC4=O)cc3F)cc2N1,MIC,'=',1,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,1
CHEMBL41679,nan,,785.03,2,3.26,5a (S),CC[C@H]1OC(=O)[C@H](C)[C@@H](O[C@H]2C[C@@](C)(OC)[C@@H](O)[C@H](C)O2)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)C[C@H](N(C)C)[C@H]2O)[C@](C)(O)C[C@@H](C)[C@H](n2cccc2)[C@H](C)[C@@H](O)[C@]1(C)O,MIC,'=',128,ug.mL-1,UO_0000274,0,CHEMBL690187,In vitro minimum inhibitory concentration against Haemophilus influenzae (MB 5363) was determined,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1126376,1,Scientific Literature,Bioorg Med Chem Lett,1992,128
CHEMBL4168074,nan,,384.36,0,2.67,8k,O=C1O[C@@H](CO)CN1c1ccc(-c2ccc3c(c2)NC(=O)C2(CC2)O3)c(F)c1,MIC,'=',0.5,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,0.5
CHEMBL4168515,nan,,399.38,0,2.28,12a,CC(=O)NC[C@H]1CN(c2ccc(-c3ccc4c(c3)NC(=O)CO4)c(F)c2)C(=O)O1,MIC,'=',0.25,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,0.25
CHEMBL4168609,nan,,435.43,0,1.7,12i,CS(=O)(=O)NC[C@H]1CN(c2ccc(-c3ccc4c(c3)NC(=O)CO4)c(F)c2)C(=O)O1,MIC,'=',0.5,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,0.5
CHEMBL4169138,nan,,345.33,0,2.58,8n,O=C1O[C@@H](CO)CN1c1ccc(-c2ccc3c(c2)OCCO3)c(F)c1,MIC,'=',8,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,8
CHEMBL416986,nan,,364.92,0,4.21,6f,CC1CC[C@@H]2CCCC[C@@H]2N1CCCNC(=O)c1cc(Cl)ccc1O,EC50,'=',0.09,ug.mL-1,UO_0000274,0,CHEMBL713273,Tested for activity against A/WSN/33 influenza strain-induced toxicity in MDBK cells by using cell protection assay,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1133031,1,Scientific Literature,Bioorg Med Chem Lett,2000,0.09
CHEMBL4170831,nan,,415.38,0,1.26,12f,O=C(CO)NC[C@H]1CN(c2ccc(-c3ccc4c(c3)NC(=O)CO4)c(F)c2)C(=O)O1,MIC,'=',0.5,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,0.5
CHEMBL4171420,nan,,359.31,0,1.54,8i,O=C1COc2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)nc2N1,MIC,'=',1,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,1
CHEMBL4171872,nan,,425.42,0,2.68,12c,O=C1COc2ccc(-c3ccc(N4C[C@H](CNC(=O)C5CC5)OC4=O)cc3F)cc2N1,MIC,'=',1,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,1
CHEMBL4172524,nan,,372.35,0,2.53,8l,O=C1CCOc2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cc2N1,MIC,'=',0.5,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,0.5
CHEMBL4172937,nan,,358.33,0,2.14,8c,O=C1COc2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cc2N1,MIC,'=',0.5,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,0.5
CHEMBL417391,nan,,599.63,2,2.19,39 (LY-206517),Nc1ccc2nc(SC3=C(C(=O)[O-])N4C(=O)[C@@H](NC(=O)/C(=N/OCCF)c5csc(N)n5)[C@H]4CC3)sc2c1.[Na+],MIC,'=',0.03,ug.mL-1,UO_0000274,0,CHEMBL688882,In vitro antimicrobial activity against Haemophilus influenzae C.L. strain,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1127066,1,Scientific Literature,J Med Chem,1993,0.03
CHEMBL4174858,nan,,358.33,0,2.14,8g,O=C1COc2cc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)ccc2N1,MIC,'=',0.25,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,0.25
CHEMBL4175264,nan,,355.33,0,2.05,8d,O=C1O[C@@H](CO)CN1c1ccc(-c2cnc3ccc(=O)[nH]c3c2)c(F)c1,MIC,'=',0.5,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,0.5
CHEMBL4175322,nan,,435.36,0,2.53,12e,O=C1COc2ccc(-c3ccc(N4C[C@H](CNC(=O)C(F)F)OC4=O)cc3F)cc2N1,MIC,'=',0.5,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,0.5
CHEMBL4175806,nan,,435.84,0,1.63,12j,Cl.N=C(N)NC[C@H]1CN(c2ccc(-c3ccc4c(c3)NC(=O)CO4)c(F)c2)C(=O)O1,MIC,'>',32,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,32
CHEMBL4175928,nan,,386.38,0,2.92,8j,CC1(C)Oc2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cc2NC1=O,MIC,'=',0.125,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,0.125
CHEMBL4176321,nan,,342.33,0,2.3,8a,O=C1Cc2ccc(-c3ccc(N4C[C@H](CO)OC4=O)cc3F)cc2N1,MIC,'=',2,ug.mL-1,UO_0000274,0,CHEMBL4136324,Antibacterial activity against Haemophilus influenzae ATCC 49247 by microbroth dilution method,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL4130562,1,Scientific Literature,ACS Med Chem Lett,2017,2
CHEMBL418079,nan,,928.15,2,3.08,35,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCOS(=O)(=O)c2ccc(C)cc2)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,MIC,'=',32,ug.mL-1,UO_0000274,0,CHEMBL690110,In vitro antimicrobial activity against Haemophilus influenzae.,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1124186,1,Scientific Literature,J Med Chem,1988,32
CHEMBL418254,nan,,902.09,2,3.39,18,CC[C@H]1OC(=O)C[C@@H](O)[C@H](C)[C@@H](O[C@@H]2O[C@H](C)[C@@H](O)[C@H](N(C)C)[C@H]2O)[C@@H](CCOc2ncnc3ccccc23)C[C@@H](C)C(=O)/C=C/C(C)=C/[C@@H]1CO[C@@H]1O[C@H](C)[C@@H](O)[C@@H](OC)[C@H]1OC,MIC,'=',16,ug.mL-1,UO_0000274,0,CHEMBL690110,In vitro antimicrobial activity against Haemophilus influenzae.,F,BAO_0000218,organism-based format,Haemophilus influenzae,CHEMBL355,Haemophilus influenzae,Haemophilus influenzae,ORGANISM,CHEMBL1124186,1,Scientific Literature,J Med Chem,1988,16
