Molecule ChEMBL ID,Molecule Name,Molecule Max Phase,Molecular Weight,#RO5 Violations,AlogP,Compound Key,Smiles,Standard Type,Standard Relation,Standard Value,Standard Units,Uo Units,Potential Duplicate,Assay ChEMBL ID,Assay Description,Assay Type,BAO Format ID,BAO Label,Assay Organism,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,Source ID,Source Description,Document Journal,Document Year,Value
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,RIF,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,MIC,'=',6.5e-05,ug.mL-1,UO_0000274,0.0,CHEMBL1658614,Antimicrobial activity against Neisseria meningitidis expressing wild type rpoB9 allele by Etest,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649330,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.065
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,Rifampicin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,MIC,'=',2.4e-05,ug.mL-1,UO_0000274,0.0,CHEMBL1658615,Antimicrobial activity against Neisseria meningitidis expressing wild type rpoB18 allele by Etest,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649330,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.024
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,Rifampin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,MIC,'=',0.00015,ug.mL-1,UO_0000274,0.0,CHEMBL1658616,Antimicrobial activity against Neisseria meningitidis expressing wild type rpoB27 allele by Etest,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649330,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.15
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,Rifampin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,MIC,'=',2.5e-05,ug.mL-1,UO_0000274,0.0,CHEMBL1658617,Antimicrobial activity against Neisseria meningitidis expressing wild type rpoB28 allele by Etest,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649330,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.025
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,Rifampin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,MIC,'=',1.5e-05,ug.mL-1,UO_0000274,0.0,CHEMBL1658618,Antimicrobial activity against Neisseria meningitidis expressing wild type rpoB31 allele by Etest,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649330,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.015
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,Rifampin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,MIC,'=',2.9e-05,ug.mL-1,UO_0000274,0.0,CHEMBL1658619,Antimicrobial activity against Neisseria meningitidis expressing wild type rpoB34 allele by Etest,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649330,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.029
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,RIF,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,MIC,'=',3.4e-05,ug.mL-1,UO_0000274,0.0,CHEMBL1658620,Antimicrobial activity against Neisseria meningitidis expressing wild type rpoB40 allele by Etest,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649330,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.034
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,RIF,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,MIC,'<=',0.015,ug.mL-1,UO_0000274,0.0,CHEMBL1658621,Antimicrobial activity against Neisseria meningitidis by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.015
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,RIF,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,MIC50,'=',0.015,ug.mL-1,UO_0000274,0.0,CHEMBL1658621,Antimicrobial activity against Neisseria meningitidis by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.015
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,RIF,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,MIC90,'=',0.03,ug.mL-1,UO_0000274,0.0,CHEMBL1658621,Antimicrobial activity against Neisseria meningitidis by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.03
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,Rifampin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,Activity,'=',100.0,%,UO_0000187,0.0,CHEMBL1658622,Antimicrobial activity against Neisseria meningitidis assessed as susceptible isolate by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,100.0
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,RIF,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,Activity,'=',0.0,%,UO_0000187,0.0,CHEMBL1658623,Antimicrobial activity against Neisseria meningitidis assessed as resistant isolate by broth microdilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649331,1.0,Scientific Literature,Antimicrob Agents Chemother,2010.0,0.0
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,rifampicin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,MIC,'=',0.002,ug.mL-1,UO_0000274,0.0,CHEMBL1661857,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.002
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,Rifampin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,MIC50,'=',0.064,ug.mL-1,UO_0000274,0.0,CHEMBL1661857,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.064
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,rifampin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,MIC90,'=',0.125,ug.mL-1,UO_0000274,0.0,CHEMBL1661857,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.125
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,Rifampin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,Activity,'=',99.0,%,UO_0000187,0.0,CHEMBL1661858,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis assessed as percent susceptible isolates by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,99.0
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,rifampicin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,Activity,'=',1.0,%,UO_0000187,0.0,CHEMBL1661859,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis assessed as percent intermediate isolates by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,1.0
CHEMBL374478,RIFAMPIN,4.0,822.95,3.0,4.34,Rifampin,CO[C@H]1/C=C/O[C@@]2(C)Oc3c(C)c(O)c4c(O)c(c(/C=N/N5CCN(C)CC5)c(O)c4c3C2=O)NC(=O)/C(C)=C\C=C\[C@H](C)[C@H](O)[C@@H](C)[C@@H](O)[C@@H](C)[C@H](OC(C)=O)[C@@H]1C,Activity,'=',0.0,%,UO_0000187,0.0,CHEMBL1662505,Antibacterial activity against Beta-lactamase-negative Neisseria meningitidis assessed as percent resistant isolates by Etest method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1649154,1.0,Scientific Literature,Antimicrob Agents Chemother,2009.0,0.0
CHEMBL37451,nan,,498.55,0.0,1.66,26h,COC(=O)[C@@H]1CSCc2c(OC)cc(O)c(C)c2C(=O)OCC(NC(=O)OC(C)(C)C)C(=O)N1,MIC,'=',128.0,ug.mL-1,UO_0000274,0.0,CHEMBL754487,Minimum inhibitory concentration against Neisseria meningitides 69480,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL1149101,1.0,Scientific Literature,J Med Chem,2004.0,128.0
CHEMBL374975,FUSIDIC ACID,3.0,516.72,2.0,5.67,Fusidic acid,CC(=O)O[C@H]1C[C@@]2(C)[C@@H](C[C@@H](O)[C@H]3[C@@]4(C)CC[C@@H](O)[C@@H](C)[C@@H]4CC[C@@]32C)/C1=C(\CCC=C(C)C)C(=O)O,MIC,'=',0.25,ug.mL-1,UO_0000274,0.0,CHEMBL5259008,Antibacterial activity against Neisseria meningitidis,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL5257082,1.0,Scientific Literature,Bioorg Med Chem Lett,2023.0,0.25
CHEMBL3753762,nan,,397.5,,,7c,CC(=O)NC[C@H]1CN(c2cc(F)c(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,MIC,'>',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL3755980,Antibacterial activity against clinical isolate Neisseria meningitidis E-63 by microbroth dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3751664,1.0,Scientific Literature,ACS Med Chem Lett,2015.0,32.0
CHEMBL3753762,nan,,397.5,,,7c,CC(=O)NC[C@H]1CN(c2cc(F)c(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,MIC,'>',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL3756177,Antibacterial activity against clinical isolate Neisseria meningitidis M-1 by microbroth dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3751664,1.0,Scientific Literature,ACS Med Chem Lett,2015.0,32.0
CHEMBL3753762,nan,,397.5,,,7c,CC(=O)NC[C@H]1CN(c2cc(F)c(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,MIC,'>',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL3756178,Antibacterial activity against clinical isolate Neisseria meningitidis 306 by microbroth dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3751664,1.0,Scientific Literature,ACS Med Chem Lett,2015.0,32.0
CHEMBL3753762,nan,,397.5,,,7c,CC(=O)NC[C@H]1CN(c2cc(F)c(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,MIC,'>',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL3756179,Antibacterial activity against clinical isolate Neisseria meningitidis E-95 by microbroth dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3751664,1.0,Scientific Literature,ACS Med Chem Lett,2015.0,32.0
CHEMBL3753762,nan,,397.5,,,7c,CC(=O)NC[C@H]1CN(c2cc(F)c(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,MIC,'>',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL3756180,Antibacterial activity against clinical isolate Neisseria meningitidis 184 by microbroth dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3751664,1.0,Scientific Literature,ACS Med Chem Lett,2015.0,32.0
CHEMBL3754165,nan,,411.58,,,9a,COC(=S)NC[C@H]1CN(c2ccc(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,MIC,'=',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL3755980,Antibacterial activity against clinical isolate Neisseria meningitidis E-63 by microbroth dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3751664,1.0,Scientific Literature,ACS Med Chem Lett,2015.0,32.0
CHEMBL3754165,nan,,411.58,,,9a,COC(=S)NC[C@H]1CN(c2ccc(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,MIC,'=',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL3756177,Antibacterial activity against clinical isolate Neisseria meningitidis M-1 by microbroth dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3751664,1.0,Scientific Literature,ACS Med Chem Lett,2015.0,32.0
CHEMBL3754165,nan,,411.58,,,9a,COC(=S)NC[C@H]1CN(c2ccc(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,MIC,'=',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL3756178,Antibacterial activity against clinical isolate Neisseria meningitidis 306 by microbroth dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3751664,1.0,Scientific Literature,ACS Med Chem Lett,2015.0,32.0
CHEMBL3754165,nan,,411.58,,,9a,COC(=S)NC[C@H]1CN(c2ccc(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,MIC,'=',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL3756179,Antibacterial activity against clinical isolate Neisseria meningitidis E-95 by microbroth dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3751664,1.0,Scientific Literature,ACS Med Chem Lett,2015.0,32.0
CHEMBL3754165,nan,,411.58,,,9a,COC(=S)NC[C@H]1CN(c2ccc(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,MIC,'=',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL3756180,Antibacterial activity against clinical isolate Neisseria meningitidis 184 by microbroth dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3751664,1.0,Scientific Literature,ACS Med Chem Lett,2015.0,32.0
CHEMBL3754397,nan,,379.51,,,7a,CC(=O)NC[C@H]1CN(c2ccc(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,MIC,'=',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL3755980,Antibacterial activity against clinical isolate Neisseria meningitidis E-63 by microbroth dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3751664,1.0,Scientific Literature,ACS Med Chem Lett,2015.0,32.0
CHEMBL3754397,nan,,379.51,,,7a,CC(=O)NC[C@H]1CN(c2ccc(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,MIC,'>',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL3756177,Antibacterial activity against clinical isolate Neisseria meningitidis M-1 by microbroth dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3751664,1.0,Scientific Literature,ACS Med Chem Lett,2015.0,32.0
CHEMBL3754397,nan,,379.51,,,7a,CC(=O)NC[C@H]1CN(c2ccc(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,MIC,'>',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL3756178,Antibacterial activity against clinical isolate Neisseria meningitidis 306 by microbroth dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3751664,1.0,Scientific Literature,ACS Med Chem Lett,2015.0,32.0
CHEMBL3754397,nan,,379.51,,,7a,CC(=O)NC[C@H]1CN(c2ccc(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,MIC,'>',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL3756179,Antibacterial activity against clinical isolate Neisseria meningitidis E-95 by microbroth dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3751664,1.0,Scientific Literature,ACS Med Chem Lett,2015.0,32.0
CHEMBL3754397,nan,,379.51,,,7a,CC(=O)NC[C@H]1CN(c2ccc(N3CC[Si](C)(C)CC3)c(F)c2)C(=O)O1,MIC,'>',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL3756180,Antibacterial activity against clinical isolate Neisseria meningitidis 184 by microbroth dilution method,F,BAO_0000218,organism-based format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3751664,1.0,Scientific Literature,ACS Med Chem Lett,2015.0,32.0
CHEMBL3763463,nan,,758.86,1.0,1.75,31,CCCC/C=C/C(=O)N[C@@H](Cc1cc(F)cc(F)c1)C(=O)N[C@H]1COC(=O)[C@@H]2C[C@@H](C)CN2C(=O)[C@H](CC)NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C1=O,MIC,'=',0.0625,ug.mL-1,UO_0000274,0.0,CHEMBL3766313,Antibacterial activity against Neisseria meningitidis H44/76 incubated for 16 to 18 hrs by broth microdilution method,F,BAO_0000019,assay format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3763039,1.0,Scientific Literature,J Med Chem,2016.0,0.0625
CHEMBL3763463,nan,,758.86,1.0,1.75,31,CCCC/C=C/C(=O)N[C@@H](Cc1cc(F)cc(F)c1)C(=O)N[C@H]1COC(=O)[C@@H]2C[C@@H](C)CN2C(=O)[C@H](CC)NC(=O)[C@H](C)N(C)C(=O)[C@@H]2CCCN2C1=O,MIC,'>',128.0,ug.mL-1,UO_0000274,0.0,CHEMBL3766314,Antibacterial activity against clpP deficient Neisseria meningitidis H44/76 incubated for 16 to 18 hrs by broth microdilution method,F,BAO_0000019,assay format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3763039,1.0,Scientific Literature,J Med Chem,2016.0,128.0
CHEMBL3763637,nan,,828.91,1.0,1.74,30,C[C@@H]1C[C@H]2C(=O)O[C@@H](C)[C@H](NC(=O)[C@H](Cc3cc(F)cc(F)c3)NC(=O)/C=C/CCCCC(=O)O)C(=O)N3CCC[C@H]3C(=O)N3CCCC[C@H]3C(=O)N[C@@H](C)C(=O)N2C1,MIC,'=',4.0,ug.mL-1,UO_0000274,0.0,CHEMBL3766313,Antibacterial activity against Neisseria meningitidis H44/76 incubated for 16 to 18 hrs by broth microdilution method,F,BAO_0000019,assay format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3763039,1.0,Scientific Literature,J Med Chem,2016.0,4.0
CHEMBL3763704,nan,,838.87,1.0,2.7,35,CCCC/C=C/C(=O)N[C@@H](Cc1c(F)c(F)c(F)c(F)c1F)C(=O)N[C@H]1COC(=O)[C@@H]2C[C@@H](C)CN2C(=O)[C@H](CC)NC(=O)[C@@H]2CCCCN2C(=O)[C@@H]2CCCN2C1=O,MIC,'=',32.0,ug.mL-1,UO_0000274,0.0,CHEMBL3766313,Antibacterial activity against Neisseria meningitidis H44/76 incubated for 16 to 18 hrs by broth microdilution method,F,BAO_0000019,assay format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3763039,1.0,Scientific Literature,J Med Chem,2016.0,32.0
CHEMBL3763937,nan,,796.91,1.0,2.45,26,CCC/C=C/C=C/C(=O)N[C@@H](Cc1cc(F)cc(F)c1)C(=O)N[C@@H]1C(=O)N2CCC[C@H]2C(=O)N2CCCC[C@H]2C(=O)N[C@@H](C)C(=O)N2C[C@H](C)C[C@H]2C(=O)O[C@H]1C,MIC,'=',0.0313,ug.mL-1,UO_0000274,0.0,CHEMBL3766313,Antibacterial activity against Neisseria meningitidis H44/76 incubated for 16 to 18 hrs by broth microdilution method,F,BAO_0000019,assay format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3763039,1.0,Scientific Literature,J Med Chem,2016.0,0.0313
CHEMBL3763937,nan,,796.91,1.0,2.45,26,CCC/C=C/C=C/C(=O)N[C@@H](Cc1cc(F)cc(F)c1)C(=O)N[C@@H]1C(=O)N2CCC[C@H]2C(=O)N2CCCC[C@H]2C(=O)N[C@@H](C)C(=O)N2C[C@H](C)C[C@H]2C(=O)O[C@H]1C,MIC,'>',128.0,ug.mL-1,UO_0000274,0.0,CHEMBL3766314,Antibacterial activity against clpP deficient Neisseria meningitidis H44/76 incubated for 16 to 18 hrs by broth microdilution method,F,BAO_0000019,assay format,Neisseria meningitidis,CHEMBL614431,Neisseria meningitidis,Neisseria meningitidis,ORGANISM,CHEMBL3763039,1.0,Scientific Literature,J Med Chem,2016.0,128.0
